FlightID(航班ID),Flight Date(航班日期),Flight,Departure Airport(起飞机场),Arrival Airport(降落机场),Planned Departure Time(计划起飞时间),Planned Arrival Time(计划降落时间),AircraftID(飞机ID),Aircraft Type(机型),Number of Passengers(旅客数),Number of Seats(座位数),Importance Factors(重要系数)
102383295,43161,8911,AIRPORT_57,AIRPORT_107,3779,3906,AC_106,TYPE_C,193,194,2
102346671,43161,8145,AIRPORT_57,AIRPORT_27,3780,3963,AC_38,TYPE_B,93,164,2
102380697,43161,8914,AIRPORT_226,AIRPORT_196,3780,3905,AC_107,TYPE_B,131,164,1
102347603,43161,8118,AIRPORT_195,AIRPORT_150,3782,3933,AC_132,TYPE_B,128,164,1
102390832,43161,8986,AIRPORT_283,AIRPORT_57,3783,3895,AC_134,TYPE_B,158,164,1
102393596,43161,8998,AIRPORT_108,AIRPORT_57,3783,3880,AC_112,TYPE_C,193,194,1
102356111,43161,8256,AIRPORT_63,AIRPORT_57,3786,3827,AC_62,TYPE_A,128,132,1
102319466,43161,8514,AIRPORT_50,AIRPORT_150,3787,3854,AC_115,TYPE_B,154,164,1
102346746,43161,8107,AIRPORT_150,AIRPORT_59,3795,3927,AC_6,TYPE_B,157,164,1
102360405,43161,8848,AIRPORT_119,AIRPORT_44,3798,3966,AC_114,TYPE_B,157,164,1
102396180,43161,8915,AIRPORT_57,AIRPORT_250,3800,3923,AC_121,TYPE_C,191,194,2
102371920,43161,8778,AIRPORT_50,AIRPORT_290,3800,3857,AC_133,TYPE_B,153,164,1
102325304,43161,8584,AIRPORT_184,AIRPORT_44,3801,3881,AC_99,TYPE_B,159,164,1
102361145,43161,8843,AIRPORT_57,AIRPORT_258,3804,3910,AC_144,TYPE_C,188,189,2
102358564,43161,8850,AIRPORT_268,AIRPORT_50,3805,3915,AC_8,TYPE_C,186,194,1
102365506,43161,8818,AIRPORT_167,AIRPORT_150,3808,3846,AC_81,TYPE_A,130,132,1
102333407,43161,8704,AIRPORT_248,AIRPORT_57,3810,3930,AC_104,TYPE_C,190,194,1
102386916,43161,8930,AIRPORT_228,AIRPORT_108,3812,3988,AC_15,TYPE_B,157,164,1
102386513,43161,8957,AIRPORT_150,AIRPORT_259,3812,3964,AC_126,TYPE_B,109,164,1
102332868,43161,8696,AIRPORT_171,AIRPORT_57,3812,3919,AC_55,TYPE_A,129,132,1
102374294,43161,8800,AIRPORT_45,AIRPORT_258,3813,3916,AC_141,TYPE_C,174,189,1
102338811,43161,8221,AIRPORT_196,AIRPORT_86,3815,3928,AC_92,TYPE_B,134,164,1
102346275,43161,8116,AIRPORT_95,AIRPORT_57,3816,3885,AC_76,TYPE_A,123,132,1
102396163,43161,8902,AIRPORT_171,AIRPORT_292,3817,3928,AC_77,TYPE_A,97,132,1
102317280,43161,8526,AIRPORT_143,AIRPORT_269,3819,3900,AC_155,TYPE_B,149,158,1
102318443,43161,8512,AIRPORT_295,AIRPORT_290,3820,3894,AC_75,TYPE_A,126,132,1
102331028,43161,8645,AIRPORT_57,AIRPORT_35,3822,3937,AC_53,TYPE_D,281,301,2
102356625,43161,8325,AIRPORT_59,AIRPORT_86,3823,3893,AC_67,TYPE_B,160,164,1
102385541,43161,8928,AIRPORT_145,AIRPORT_57,3826,3953,AC_154,TYPE_B,154,158,1
102395866,43161,8099,AIRPORT_57,AIRPORT_166,3826,4342,AC_52,TYPE_D,167,301,2
102339119,43161,8252,AIRPORT_50,AIRPORT_107,3827,3930,AC_18,TYPE_B,163,164,1
102382158,43161,8900,AIRPORT_159,AIRPORT_247,3827,3900,AC_9,TYPE_B,162,164,1
102395563,43161,8173,AIRPORT_57,AIRPORT_195,3829,3943,AC_78,TYPE_A,126,132,2
102388589,43161,8967,AIRPORT_50,AIRPORT_68,3831,3972,AC_93,TYPE_B,159,164,1
102377207,43161,8886,AIRPORT_206,AIRPORT_57,3832,3993,AC_35,TYPE_C,191,194,5
102335583,43161,8711,AIRPORT_57,AIRPORT_299,3834,3901,AC_84,TYPE_A,128,132,2
102358714,43161,8840,AIRPORT_119,AIRPORT_195,3835,3991,AC_19,TYPE_B,163,164,1
102371614,43161,8812,AIRPORT_258,AIRPORT_57,3835,3968,AC_148,TYPE_B,154,158,1
102369329,43161,8776,AIRPORT_171,AIRPORT_184,3836,3951,AC_74,TYPE_A,123,132,1
102324884,43161,8600,AIRPORT_95,AIRPORT_290,3837,3903,AC_58,TYPE_A,105,132,1
102322171,43161,8542,AIRPORT_247,AIRPORT_268,3840,4012,AC_138,TYPE_C,188,189,1
102344111,43161,8726,AIRPORT_196,AIRPORT_283,3845,4153,AC_129,TYPE_C,186,189,1
102385899,43161,8937,AIRPORT_57,AIRPORT_152,3845,3954,AC_145,TYPE_B,152,158,2
102323426,43161,8554,AIRPORT_269,AIRPORT_50,3848,4030,AC_142,TYPE_B,150,164,1
102374983,43161,8794,AIRPORT_126,AIRPORT_50,3850,3941,AC_109,TYPE_C,190,194,1
102370892,43161,8761,AIRPORT_150,AIRPORT_285,3851,3997,AC_61,TYPE_A,122,132,1
102374665,43161,8784,AIRPORT_248,AIRPORT_50,3851,3962,AC_140,TYPE_C,172,189,1
102347155,43161,8182,AIRPORT_268,AIRPORT_98,3853,4029,AC_95,TYPE_C,93,194,1
102355463,43161,8354,AIRPORT_26,AIRPORT_145,3855,3942,AC_73,TYPE_B,144,164,1
102385380,43161,8954,AIRPORT_269,AIRPORT_44,3855,4036,AC_118,TYPE_B,154,164,1
102390735,43161,8965,AIRPORT_57,AIRPORT_214,3861,3988,AC_125,TYPE_D,265,274,2
102316858,43161,8515,AIRPORT_215,AIRPORT_50,3864,3928,AC_64,TYPE_A,114,132,1
102379301,43161,8895,AIRPORT_57,AIRPORT_206,3865,3995,AC_119,TYPE_B,143,164,2
102376162,43161,8874,AIRPORT_98,AIRPORT_315,3865,3908,AC_72,TYPE_C,189,194,1
102359174,43161,8853,AIRPORT_150,AIRPORT_293,3869,4009,AC_150,TYPE_C,183,189,1
102316897,43161,8518,AIRPORT_158,AIRPORT_106,3871,3970,AC_105,TYPE_C,192,194,1
102379068,43161,8889,AIRPORT_57,AIRPORT_206,3873,3992,AC_103,TYPE_C,128,194,2
102377301,43161,8879,AIRPORT_50,AIRPORT_98,3874,3975,AC_69,TYPE_B,149,164,1
102379691,43161,8878,AIRPORT_126,AIRPORT_57,3876,3982,AC_12,TYPE_B,163,164,1
102354937,43161,8319,AIRPORT_290,AIRPORT_73,3878,3960,AC_79,TYPE_A,124,132,1
102325915,43161,8585,AIRPORT_57,AIRPORT_195,3880,4000,AC_91,TYPE_C,192,194,2
102348766,43161,8205,AIRPORT_150,AIRPORT_35,3882,3977,AC_20,TYPE_B,151,164,1
102312946,43161,8366,AIRPORT_45,AIRPORT_268,3884,4025,AC_96,TYPE_B,158,164,1
102333963,43161,8705,AIRPORT_57,AIRPORT_248,3887,4007,AC_162,TYPE_C,184,194,2
102368169,43161,8746,AIRPORT_35,AIRPORT_50,3892,3992,AC_90,TYPE_C,137,194,1
102313782,43161,8393,AIRPORT_50,AIRPORT_41,3892,4118,AC_139,TYPE_C,128,189,1
102341542,43161,8730,AIRPORT_98,AIRPORT_192,3894,4012,AC_151,TYPE_C,183,189,1
102348004,43161,8201,AIRPORT_150,AIRPORT_214,3896,4042,AC_102,TYPE_B,158,164,1
102341239,43161,8743,AIRPORT_57,AIRPORT_35,3898,4023,AC_62,TYPE_A,116,132,2
102377507,43161,8875,AIRPORT_107,AIRPORT_268,3903,4019,AC_122,TYPE_B,149,164,5
102390183,43161,8964,AIRPORT_214,AIRPORT_57,3904,4077,AC_111,TYPE_C,192,194,5
102345107,43161,8720,AIRPORT_171,AIRPORT_57,3904,4005,AC_63,TYPE_A,120,132,1
102352374,43161,8020,AIRPORT_192,AIRPORT_108,3905,3989,AC_36,TYPE_C,189,194,1
102360090,43161,8841,AIRPORT_57,AIRPORT_269,3909,4116,AC_124,TYPE_B,155,164,2
102366828,43161,8832,AIRPORT_206,AIRPORT_50,3910,4048,AC_89,TYPE_C,187,194,5
102344232,43161,8734,AIRPORT_35,AIRPORT_57,3911,4030,AC_161,TYPE_C,192,194,1
102326291,43161,8596,AIRPORT_26,AIRPORT_290,3912,4046,AC_156,TYPE_C,176,189,1
102365164,43161,8837,AIRPORT_286,AIRPORT_206,3913,4021,AC_22,TYPE_B,159,164,1
102354058,43161,8318,AIRPORT_44,AIRPORT_50,3914,4014,AC_113,TYPE_B,115,164,1
102322789,43161,8568,AIRPORT_263,AIRPORT_119,3915,4016,AC_24,TYPE_C,192,194,1
102339814,43161,8211,AIRPORT_290,AIRPORT_214,3919,4021,AC_28,TYPE_A,122,132,1
102327210,43161,8587,AIRPORT_290,AIRPORT_269,3924,4131,AC_85,TYPE_A,100,132,1
102310909,43161,8813,AIRPORT_293,AIRPORT_68,3924,3995,AC_70,TYPE_B,161,164,1
102380401,43161,8921,AIRPORT_50,AIRPORT_242,3924,4032,AC_80,TYPE_A,129,132,1
102314251,43161,8371,AIRPORT_57,AIRPORT_45,3926,4114,AC_60,TYPE_A,130,134,2
102346074,43161,8170,AIRPORT_311,AIRPORT_107,3926,4069,AC_143,TYPE_B,142,164,1
102327716,43161,8581,AIRPORT_107,AIRPORT_119,3927,4093,AC_127,TYPE_B,151,164,5
102324060,43161,8618,AIRPORT_109,AIRPORT_57,3933,4061,AC_25,TYPE_C,161,194,1
102332317,43161,8632,AIRPORT_163,AIRPORT_107,3936,4802,AC_131,TYPE_D,228,274,1
102331877,43161,8670,AIRPORT_57,AIRPORT_150,3938,3999,AC_14,TYPE_B,157,164,2
102395902,43161,8141,AIRPORT_289,AIRPORT_196,3943,4029,AC_82,TYPE_A,64,132,1
102340770,43161,8253,AIRPORT_232,AIRPORT_228,3944,4025,AC_160,TYPE_C,185,194,1
102353214,43161,8089,AIRPORT_57,AIRPORT_53,3944,4087,AC_16,TYPE_C,181,194,2
102339254,43161,8210,AIRPORT_269,AIRPORT_313,3946,4088,AC_94,TYPE_B,148,164,1
102370586,43161,8755,AIRPORT_57,AIRPORT_247,3946,4076,AC_157,TYPE_C,186,189,2
102363998,43161,8822,AIRPORT_50,AIRPORT_107,3948,4056,AC_11,TYPE_B,152,164,1
102378522,43161,8888,AIRPORT_206,AIRPORT_57,3949,4097,AC_51,TYPE_D,228,301,5
102390660,43161,8978,AIRPORT_261,AIRPORT_57,3949,4142,AC_159,TYPE_B,156,164,1
102391825,43161,8970,AIRPORT_228,AIRPORT_77,3950,4064,AC_116,TYPE_C,188,194,1
102353710,43161,8045,AIRPORT_150,AIRPORT_263,3957,4121,AC_115,TYPE_B,151,164,1
102330385,43161,8627,AIRPORT_57,AIRPORT_285,3958,4085,AC_76,TYPE_A,128,132,2
102337612,43161,8208,AIRPORT_258,AIRPORT_119,3958,4072,AC_5,TYPE_B,148,164,1
102351440,43161,606,AIRPORT_245,AIRPORT_50,3958,4573,AC_152,TYPE_D,154,305,1
102357391,43161,8326,AIRPORT_86,AIRPORT_59,3960,4027,AC_67,TYPE_B,156,164,1
102386298,43161,8951,AIRPORT_108,AIRPORT_291,3967,4046,AC_117,TYPE_C,174,194,1
102369835,43161,8760,AIRPORT_269,AIRPORT_50,3969,4151,AC_120,TYPE_B,150,164,1
102397639,43161,8132,AIRPORT_281,AIRPORT_158,3972,4101,AC_98,TYPE_B,153,164,1
102353063,43161,8008,AIRPORT_263,AIRPORT_50,3972,4118,AC_37,TYPE_B,158,164,1
102361436,43161,8843,AIRPORT_258,AIRPORT_119,3973,4086,AC_144,TYPE_C,171,189,1
102376674,43161,8874,AIRPORT_315,AIRPORT_59,3973,4080,AC_72,TYPE_C,186,194,1
102396164,43161,8902,AIRPORT_292,AIRPORT_269,3973,4119,AC_77,TYPE_A,128,132,1
102358825,43161,8858,AIRPORT_44,AIRPORT_57,3979,4088,AC_108,TYPE_C,189,194,1
102358371,43161,8864,AIRPORT_290,AIRPORT_50,3979,4040,AC_7,TYPE_B,135,164,1
102374855,43161,8800,AIRPORT_258,AIRPORT_247,3980,4182,AC_141,TYPE_C,169,189,1
102325367,43161,8584,AIRPORT_44,AIRPORT_119,3982,4120,AC_99,TYPE_B,159,164,1
102363493,43161,8833,AIRPORT_50,AIRPORT_206,3984,4099,AC_30,TYPE_A,121,132,1
102368324,43161,8766,AIRPORT_228,AIRPORT_192,3986,4114,AC_130,TYPE_C,170,189,1
102340140,43161,8222,AIRPORT_86,AIRPORT_196,3987,4112,AC_92,TYPE_B,136,164,1
102364672,43161,8828,AIRPORT_50,AIRPORT_206,3988,4104,AC_83,TYPE_A,102,132,1
102347301,43161,8107,AIRPORT_59,AIRPORT_250,3988,4047,AC_6,TYPE_B,154,164,1
102322631,43161,8534,AIRPORT_184,AIRPORT_167,3991,4062,AC_29,TYPE_A,121,132,1
102317128,43161,8515,AIRPORT_50,AIRPORT_206,3991,4108,AC_64,TYPE_A,121,132,1
102335846,43161,8711,AIRPORT_299,AIRPORT_59,3997,4067,AC_84,TYPE_A,129,132,1
102359066,43161,8845,AIRPORT_247,AIRPORT_195,3999,4150,AC_9,TYPE_B,158,164,1
102344788,43161,8735,AIRPORT_57,AIRPORT_35,4001,4119,AC_112,TYPE_C,186,194,2
102389845,43161,8974,AIRPORT_214,AIRPORT_50,4002,4143,AC_10,TYPE_C,178,194,5
102360449,43161,8861,AIRPORT_57,AIRPORT_263,4006,4149,AC_68,TYPE_B,158,164,2
102333584,43161,8690,AIRPORT_119,AIRPORT_258,4008,4129,AC_13,TYPE_B,157,164,1
102333521,43161,8683,AIRPORT_290,AIRPORT_273,4010,4058,AC_58,TYPE_A,112,132,1
102364073,43161,8826,AIRPORT_281,AIRPORT_247,4011,4162,AC_149,TYPE_B,156,164,1
102380718,43161,8914,AIRPORT_196,AIRPORT_107,4011,4123,AC_107,TYPE_B,150,164,1
102396181,43161,8916,AIRPORT_250,AIRPORT_57,4012,4182,AC_121,TYPE_C,185,194,1
102355247,43161,8320,AIRPORT_73,AIRPORT_290,4019,4120,AC_79,TYPE_A,128,132,1
102369892,43161,8776,AIRPORT_184,AIRPORT_107,4021,4147,AC_74,TYPE_A,129,132,1
102383761,43161,8906,AIRPORT_306,AIRPORT_57,4022,4176,AC_101,TYPE_B,154,164,1
102367115,43161,8757,AIRPORT_57,AIRPORT_247,4022,4155,AC_87,TYPE_D,240,245,2
102396557,43161,8749,AIRPORT_57,AIRPORT_167,4024,4091,AC_55,TYPE_A,125,132,2
102383569,43161,8912,AIRPORT_107,AIRPORT_57,4026,4191,AC_106,TYPE_C,191,194,5
102386182,43161,8937,AIRPORT_152,AIRPORT_291,4028,4075,AC_145,TYPE_B,120,158,1
102317812,43161,8526,AIRPORT_269,AIRPORT_57,4029,4209,AC_155,TYPE_B,145,158,1
102385028,43161,8935,AIRPORT_50,AIRPORT_107,4031,4143,AC_56,TYPE_A,128,132,1
102348320,43161,8157,AIRPORT_57,AIRPORT_236,4031,4149,AC_154,TYPE_B,153,158,2
102396995,43161,8939,AIRPORT_269,AIRPORT_2,4032,4090,AC_21,TYPE_B,141,164,1
102316939,43161,8518,AIRPORT_106,AIRPORT_119,4033,4192,AC_105,TYPE_C,190,194,1
102323459,43161,8535,AIRPORT_107,AIRPORT_158,4035,4172,AC_18,TYPE_B,130,164,5
102337527,43161,8231,AIRPORT_50,AIRPORT_250,4038,4156,AC_8,TYPE_C,188,194,1
102346943,43161,8146,AIRPORT_27,AIRPORT_57,4039,4189,AC_38,TYPE_B,152,164,1
102386783,43161,8958,AIRPORT_259,AIRPORT_150,4040,4233,AC_126,TYPE_B,153,164,1
102395615,43161,8174,AIRPORT_195,AIRPORT_57,4046,4194,AC_78,TYPE_A,118,132,1
102372286,43161,8787,AIRPORT_50,AIRPORT_248,4047,4147,AC_140,TYPE_C,188,189,1
102356236,43161,8354,AIRPORT_145,AIRPORT_263,4049,4161,AC_73,TYPE_B,159,164,1
102397660,43161,8227,AIRPORT_57,AIRPORT_290,4051,4113,AC_148,TYPE_B,130,158,2
102389141,43161,8968,AIRPORT_68,AIRPORT_50,4055,4223,AC_93,TYPE_B,145,164,1
102375266,43161,8794,AIRPORT_50,AIRPORT_35,4057,4155,AC_109,TYPE_C,192,194,1
102376304,43161,8891,AIRPORT_57,AIRPORT_206,4060,4185,AC_134,TYPE_B,127,164,2
102311371,43161,8814,AIRPORT_68,AIRPORT_293,4060,4133,AC_70,TYPE_B,145,164,1
102360669,43161,8848,AIRPORT_44,AIRPORT_150,4062,4203,AC_114,TYPE_B,160,164,1
102324451,43161,8571,AIRPORT_263,AIRPORT_196,4063,4252,AC_66,TYPE_B,130,164,1
102359441,43161,8853,AIRPORT_293,AIRPORT_119,4063,4189,AC_150,TYPE_C,167,189,1
102352418,43161,8086,AIRPORT_197,AIRPORT_57,4067,4403,AC_86,TYPE_D,226,245,1
102353145,43161,8020,AIRPORT_108,AIRPORT_57,4074,4163,AC_36,TYPE_C,184,194,1
102377790,43161,8876,AIRPORT_268,AIRPORT_107,4078,4181,AC_122,TYPE_B,146,164,1
102387141,43161,8930,AIRPORT_108,AIRPORT_150,4078,4176,AC_15,TYPE_B,157,164,1
102313009,43161,8366,AIRPORT_268,AIRPORT_150,4082,4231,AC_96,TYPE_B,144,164,1
102359207,43161,8840,AIRPORT_195,AIRPORT_50,4083,4210,AC_19,TYPE_B,143,164,1
102377850,43161,8880,AIRPORT_98,AIRPORT_50,4085,4187,AC_69,TYPE_B,163,164,1
102362268,43161,8844,AIRPORT_119,AIRPORT_258,4086,4211,AC_24,TYPE_C,182,194,1
102353292,43161,8063,AIRPORT_57,AIRPORT_315,4087,4207,AC_104,TYPE_C,187,194,2
102378189,43161,8894,AIRPORT_206,AIRPORT_57,4087,4232,AC_119,TYPE_B,139,164,5
102341804,43161,8730,AIRPORT_192,AIRPORT_119,4090,4259,AC_151,TYPE_C,172,189,1
102391498,43161,8966,AIRPORT_214,AIRPORT_57,4094,4269,AC_125,TYPE_D,247,274,5
102395823,43161,8142,AIRPORT_196,AIRPORT_289,4094,4185,AC_82,TYPE_A,64,132,1
102322434,43161,8542,AIRPORT_268,AIRPORT_119,4098,4219,AC_138,TYPE_C,183,189,1
102365075,43161,8823,AIRPORT_150,AIRPORT_145,4100,4207,AC_132,TYPE_B,163,164,1
102335218,43161,8692,AIRPORT_167,AIRPORT_57,4105,4167,AC_29,TYPE_A,125,132,1
102346188,43161,8094,AIRPORT_230,AIRPORT_57,4109,4354,AC_123,TYPE_B,147,164,1
102331275,43161,8645,AIRPORT_35,AIRPORT_235,4109,4370,AC_53,TYPE_D,222,301,1
102357679,43161,8326,AIRPORT_59,AIRPORT_119,4111,4257,AC_67,TYPE_B,151,164,1
102334719,43161,8706,AIRPORT_248,AIRPORT_57,4112,4245,AC_162,TYPE_C,189,194,1
102320416,43161,8549,AIRPORT_57,AIRPORT_105,4114,4237,AC_35,TYPE_C,186,194,2
102386854,43161,8952,AIRPORT_291,AIRPORT_108,4115,4186,AC_117,TYPE_C,175,194,1
102377416,43161,8893,AIRPORT_57,AIRPORT_206,4120,4245,AC_97,TYPE_B,151,164,2
102367055,43161,8744,AIRPORT_35,AIRPORT_57,4121,4238,AC_62,TYPE_A,125,132,1
102354983,43161,8254,AIRPORT_228,AIRPORT_232,4122,4210,AC_160,TYPE_C,190,194,1
102326669,43161,8586,AIRPORT_195,AIRPORT_57,4123,4265,AC_91,TYPE_C,170,194,1
102336124,43161,8712,AIRPORT_59,AIRPORT_299,4123,4212,AC_84,TYPE_A,97,132,1
102348112,43161,8108,AIRPORT_250,AIRPORT_59,4126,4186,AC_6,TYPE_B,160,164,1
102397014,43161,8940,AIRPORT_2,AIRPORT_269,4130,4187,AC_21,TYPE_B,152,164,1
102369478,43161,8752,AIRPORT_98,AIRPORT_57,4130,4250,AC_95,TYPE_C,193,194,1
102385945,43161,8954,AIRPORT_44,AIRPORT_107,4131,4203,AC_118,TYPE_B,158,164,1
102379625,43161,8890,AIRPORT_206,AIRPORT_57,4135,4290,AC_103,TYPE_C,157,194,5
102391845,43161,8970,AIRPORT_77,AIRPORT_57,4135,4243,AC_116,TYPE_C,188,194,1
102392799,43162,8995,AIRPORT_57,AIRPORT_106,4690,4815,AC_116,TYPE_C,187,194,2
102339573,43161,8210,AIRPORT_313,AIRPORT_206,4135,4234,AC_94,TYPE_B,162,164,1
102350005,43161,8051,AIRPORT_57,AIRPORT_26,4135,4238,AC_161,TYPE_C,186,194,2
102396165,43161,8989,AIRPORT_35,AIRPORT_139,4136,4327,AC_20,TYPE_B,91,164,1
102334088,43161,8684,AIRPORT_273,AIRPORT_290,4139,4192,AC_58,TYPE_A,121,132,1
102348501,43161,8202,AIRPORT_214,AIRPORT_150,4141,4327,AC_102,TYPE_B,157,164,5
102366894,43161,8762,AIRPORT_285,AIRPORT_150,4146,4315,AC_61,TYPE_A,117,132,1
102379972,43161,8920,AIRPORT_107,AIRPORT_57,4148,4319,AC_11,TYPE_B,148,164,5
102353508,43161,8090,AIRPORT_53,AIRPORT_57,4149,4263,AC_16,TYPE_C,192,194,1
102397677,43161,8057,AIRPORT_50,AIRPORT_44,4155,4229,AC_153,TYPE_B,163,164,1
102340112,43161,8212,AIRPORT_214,AIRPORT_290,4156,4286,AC_28,TYPE_A,126,132,5
102391379,43161,8987,AIRPORT_57,AIRPORT_292,4161,4234,AC_63,TYPE_A,105,132,2
102373445,43161,8809,AIRPORT_50,AIRPORT_110,4164,4385,AC_90,TYPE_C,122,194,1
102395754,43161,8707,AIRPORT_150,AIRPORT_181,4166,4245,AC_14,TYPE_B,131,164,1
102383663,43161,8919,AIRPORT_57,AIRPORT_107,4167,4301,AC_12,TYPE_B,155,164,2
102386679,43161,8938,AIRPORT_291,AIRPORT_152,4171,4219,AC_145,TYPE_B,148,158,1
102326552,43161,8596,AIRPORT_290,AIRPORT_119,4172,4322,AC_156,TYPE_C,173,189,1
102340161,43161,8222,AIRPORT_196,AIRPORT_150,4172,4242,AC_92,TYPE_B,119,164,1
102331196,43161,8628,AIRPORT_285,AIRPORT_57,4176,4332,AC_76,TYPE_A,112,132,1
102328269,43161,8582,AIRPORT_119,AIRPORT_107,4176,4351,AC_127,TYPE_B,161,164,1
102355524,43161,8320,AIRPORT_290,AIRPORT_57,4176,4253,AC_79,TYPE_A,110,132,1
102368584,43161,8766,AIRPORT_192,AIRPORT_247,4177,4336,AC_130,TYPE_C,159,189,1
102381226,43161,8922,AIRPORT_242,AIRPORT_50,4181,4314,AC_80,TYPE_A,123,132,1
102314392,43161,8372,AIRPORT_45,AIRPORT_57,4182,4414,AC_60,TYPE_A,118,134,1
102327765,43161,8588,AIRPORT_269,AIRPORT_290,4185,4337,AC_85,TYPE_A,105,132,1
102313846,43161,8394,AIRPORT_41,AIRPORT_50,4188,4418,AC_139,TYPE_C,174,189,1
102323446,43161,8554,AIRPORT_50,AIRPORT_150,4192,4264,AC_142,TYPE_B,156,164,1
102397643,43161,8132,AIRPORT_158,AIRPORT_290,4194,4275,AC_98,TYPE_B,159,164,1
102345247,43161,8742,AIRPORT_35,AIRPORT_50,4202,4303,AC_112,TYPE_C,192,194,1
102397666,43161,8228,AIRPORT_290,AIRPORT_57,4202,4272,AC_148,TYPE_B,112,158,1
102334133,43161,8690,AIRPORT_258,AIRPORT_290,4204,4293,AC_13,TYPE_B,161,164,1
102311391,43161,8814,AIRPORT_293,AIRPORT_57,4206,4345,AC_70,TYPE_B,157,164,1
102364044,43161,8834,AIRPORT_206,AIRPORT_50,4206,4352,AC_30,TYPE_A,100,132,5
102348589,43161,8158,AIRPORT_236,AIRPORT_57,4209,4348,AC_154,TYPE_B,148,158,1
102318856,43161,8528,AIRPORT_290,AIRPORT_150,4215,4329,AC_133,TYPE_B,155,164,1
102387500,43161,8946,AIRPORT_80,AIRPORT_126,4219,4599,AC_50,TYPE_D,220,301,1
102385313,43161,8936,AIRPORT_107,AIRPORT_50,4221,4364,AC_74,TYPE_A,124,132,5
102372831,43161,8788,AIRPORT_248,AIRPORT_50,4224,4330,AC_140,TYPE_C,178,189,1
102349749,43161,8046,AIRPORT_263,AIRPORT_150,4228,4416,AC_115,TYPE_B,152,164,1
102377085,43161,8892,AIRPORT_206,AIRPORT_57,4233,4389,AC_22,TYPE_B,152,164,5
102396567,43161,8750,AIRPORT_167,AIRPORT_57,4234,4295,AC_55,TYPE_A,124,132,1
102350742,43161,8073,AIRPORT_57,AIRPORT_58,4235,4425,AC_25,TYPE_C,191,194,2
102397018,43161,8940,AIRPORT_269,AIRPORT_57,4237,4411,AC_21,TYPE_B,139,164,1
102364358,43161,8827,AIRPORT_206,AIRPORT_50,4240,4380,AC_83,TYPE_A,102,132,5
102361012,43161,8862,AIRPORT_263,AIRPORT_57,4241,4398,AC_73,TYPE_B,152,164,1
102359567,43161,8846,AIRPORT_195,AIRPORT_247,4242,4411,AC_9,TYPE_B,160,164,1
102387610,43161,8952,AIRPORT_108,AIRPORT_50,4244,4317,AC_117,TYPE_C,164,194,1
102328921,43161,8667,AIRPORT_150,AIRPORT_57,4245,4312,AC_81,TYPE_A,126,132,1
102386719,43161,8938,AIRPORT_152,AIRPORT_57,4252,4395,AC_145,TYPE_B,146,158,1
102337565,43161,8232,AIRPORT_250,AIRPORT_50,4254,4404,AC_8,TYPE_C,188,194,1
102345076,43161,8736,AIRPORT_35,AIRPORT_57,4255,4371,AC_109,TYPE_C,191,194,1
102367907,43161,8758,AIRPORT_247,AIRPORT_57,4257,4398,AC_87,TYPE_D,242,245,1
102370387,43161,8760,AIRPORT_50,AIRPORT_247,4262,4382,AC_120,TYPE_B,158,164,1
102324276,43161,8594,AIRPORT_59,AIRPORT_50,4263,4388,AC_72,TYPE_C,191,194,1
102370876,43161,8756,AIRPORT_247,AIRPORT_57,4268,4406,AC_141,TYPE_C,189,189,1
102319976,43161,8536,AIRPORT_158,AIRPORT_107,4269,4372,AC_18,TYPE_B,163,164,1
102378399,43161,8880,AIRPORT_50,AIRPORT_290,4270,4325,AC_69,TYPE_B,148,164,1
102336348,43161,8712,AIRPORT_299,AIRPORT_57,4279,4368,AC_84,TYPE_A,125,132,1
102348378,43161,8108,AIRPORT_59,AIRPORT_150,4284,4446,AC_6,TYPE_B,160,164,1
102350198,43161,8064,AIRPORT_315,AIRPORT_57,4285,4421,AC_104,TYPE_C,161,194,1
102329973,43161,8668,AIRPORT_57,AIRPORT_150,4285,4362,AC_29,TYPE_A,118,132,2
102354999,43161,8254,AIRPORT_232,AIRPORT_57,4287,4417,AC_160,TYPE_C,185,194,1
102358454,43161,8844,AIRPORT_258,AIRPORT_57,4290,4431,AC_24,TYPE_C,193,194,1
102321199,43161,8550,AIRPORT_105,AIRPORT_57,4300,4428,AC_35,TYPE_C,182,194,1
102395790,43161,8708,AIRPORT_181,AIRPORT_150,4300,4381,AC_14,TYPE_B,122,164,1
102391946,43161,8988,AIRPORT_292,AIRPORT_57,4303,4395,AC_63,TYPE_A,123,132,1
102383065,43161,8925,AIRPORT_57,AIRPORT_110,4304,4521,AC_108,TYPE_C,181,194,2
102365628,43161,8824,AIRPORT_145,AIRPORT_150,4305,4433,AC_132,TYPE_B,150,164,1
102397706,43161,8058,AIRPORT_44,AIRPORT_50,4305,4395,AC_153,TYPE_B,153,164,1
102389694,43161,8968,AIRPORT_50,AIRPORT_150,4306,4382,AC_93,TYPE_B,157,164,1
102344354,43161,8726,AIRPORT_283,AIRPORT_119,4307,4471,AC_129,TYPE_C,173,189,1
102324981,43161,8572,AIRPORT_196,AIRPORT_263,4328,4495,AC_66,TYPE_B,139,164,1
102350790,43161,8052,AIRPORT_26,AIRPORT_57,4355,4448,AC_161,TYPE_C,169,194,1
102350328,43162,601,AIRPORT_57,AIRPORT_183,4471,5099,AC_125,TYPE_D,206,274,2
